#This is from Haehnelt 1998.
#Velocity width is third column, virial velocity 11th.
#Or in zero-based units: v90 = [:,2] vvir = [:,10]
#The other columns look like some sort of coordinate system.
 2 18   43.40    .04    .43    .59   -.65    .41    .37   2.06  83.60
 2 19   55.80    .04    .28    .36   -.80    .69    .26   2.06  83.60
 2 20   36.51    .04    .40    .51    .51    .49    .30   2.06  83.60
 2 21   35.81    .04    .38    .46    .46    .56    .29   2.06  83.60
 3  3   92.31    .22    .78    .79    .79    .16    .12  14.91  74.29
 3  4   21.36    .20    .03    .03    .03    .83    .20  14.91  74.29
 3  5   36.51    .30    .02    .55   -.55    .45    .46  14.91  74.29
 3  7   26.18    .17    .11    .05    .05    .60    .12  14.91  74.29
 3  8   49.59    .29    .39    .50   -.86    .25    .21  14.91  74.29
 3  9   33.05    .13    .38    .42    .42    .69    .17  14.91  74.29
 3 10   30.99    .27    .29    .47    .47    .56    .26  14.91  74.29
 3 11   23.43    .10    .12    .12    .12    .54    .13  14.91  74.29
 3 12   44.79    .28    .29    .57   -.69    .42    .35  14.91  74.29
 3 15   67.52    .11    .69    .71    .71    .30    .28  14.91  74.29
 3 18   40.64    .19    .36    .59   -.66    .39    .28  14.91  74.29
 3 21   59.93    .30    .47    .54    .54    .45    .13  14.91  74.29
 3 22   24.12    .25    .09    .09    .09    .73    .11  14.91  74.29
 3 24   39.27    .22    .26    .51   -.61    .52    .20  14.91  74.29
 3 25   27.56    .27    .10    .15    .15    .55    .11  14.91  74.29
 3 26   73.71    .01    .66    .74    .74    .28    .24  14.91  74.29
 3 27   20.67    .20    .07    .07    .07    .87    .19  14.91  74.29
 3 28   22.06    .30    .13    .13    .13    .53    .11  14.91  74.29
 3 30   19.97    .13    .04    .04    .04    .96    .24  14.91  74.29
 3 31   45.46    .16    .39    .45    .45    .31    .22  14.91  74.29
 3 32   19.28    .30    .00    .00    .00    .89    .14  14.91  74.29
 3 33   27.56    .26    .10    .10    .10    .70    .18  14.91  74.29
 3 34   45.48    .14    .55    .58    .58    .28    .14  14.91  74.29
 3 37   22.04    .27    .06    .06    .06    .73    .14  14.91  74.29
 3 38   57.19    .19    .59    .71    .71    .27    .31  14.91  74.29
 3 39   19.97    .12    .03    .03    .03    .88    .22  14.91  74.29
 3 41   33.07    .23    .33    .50    .50    .53    .32  14.91  74.29
 3 43   35.81    .30    .35    .50    .50    .44    .28  14.91  74.29
 3 44   38.57    .30    .32    .57   -.68    .41    .33  14.91  74.29
 3 45   41.33    .17    .50    .57    .57    .44    .22  14.91  74.29
 3 47   24.10    .24    .20    .20    .20    .98    .13  14.91  74.29
 3 48   28.93    .17    .05    .05    .05    .50    .28  14.91  74.29
 3 49   21.36    .27    .10    .16    .16    .78    .22  14.91  74.29
 3 50   20.67    .26    .00    .07    .07    .91    .13  14.91  74.29
 3 51   42.01    .30    .25    .25    .25    .99    .35  14.91  74.29
 3 52   24.81    .22    .06    .11    .11    .67    .11  14.91  74.29
 3 53   57.87    .28    .48    .57    .57    .66    .22  14.91  74.29
 4  1   37.90    .11    .35    .53    .60    .50    .16   8.91  77.58
 4  3   30.31    .21    .23    .27   -.27    .59    .11   8.91  77.58
 4  4   82.67    .20    .38    .43    .80    .60    .13   8.91  77.58
 4  5   37.88    .20    .45    .49   -.49    .45    .25   8.91  77.58
 4  7   57.19    .18    .47    .71    .86    .24    .33   8.91  77.58
 4  9  111.59    .20    .72    .77   -.77    .28    .15   8.91  77.58
 4 10   39.94    .16    .34    .45   -.45    .67    .13   8.91  77.58
 4 11   39.27    .15    .12    .54    .61    .37    .39   8.91  77.58
 4 12   34.44    .03    .28    .48    .64    .58    .22   8.91  77.58
 4 14   35.12    .19    .02    .18   -.18    .74    .23   8.91  77.58
 4 15   75.78    .17    .56    .73    .15    .39    .12   8.91  77.58
 4 16   39.96    .19    .17    .52    .69    .32    .27   8.91  77.58
 4 17   46.85    .19    .03    .09    .68    .90    .29   8.91  77.58
 4 18   48.92    .09    .10    .10    .78    .91    .29   8.91  77.58
 4 19   20.67    .21    .07    .13   -.13    .87    .21   8.91  77.58
 4 21   54.43    .19    .39    .54    .44    .66    .20   8.91  77.58
 4 22   62.02    .17    .31    .71    .07    .28    .31   8.91  77.58
 4 23   20.67    .15    .07    .07    .07    .86    .38   8.91  77.58
 4 24   45.46    .21    .36    .42    .42    .78    .20   8.91  77.58
 4 25   31.01    .13    .29    .47    .47    .47    .28   8.91  77.58
 4 26   84.04    .17    .64    .66    .66    .36    .12   8.91  77.58
 4 27   24.80    .11    .17    .17    .17    .68    .18   8.91  77.58
 4 28   43.40    .14    .49    .56    .56    .55    .12   8.91  77.58
 4 29   42.72    .20    .32    .68   -.68    .35    .43   8.91  77.58
 4 30   53.05    .18    .45    .53    .53    .76    .38   8.91  77.58
 4 31   36.53    .19    .13    .47   -.66    .33    .25   8.91  77.58
 5  1   19.30    .26    .00    .07    .07    .98    .26  15.38  68.70
 5  4   26.86    .14    .23    .23    .23    .81    .23  15.38  68.70
 5  5   28.93    .26    .29    .33    .33    .66    .24  15.38  68.70
 5  6   19.97    .27    .03    .10    .10    .80    .13  15.38  68.70
 5  7   36.51    .27    .06    .21    .21    .81    .16  15.38  68.70
 5  8   55.80    .26    .33    .21    .21    .81    .35  15.38  68.70
 5  9   32.38    .22    .23    .36    .36    .63    .23  15.38  68.70
 5 10   19.97    .09    .03    .03    .03    .97    .29  15.38  68.70
 5 11   19.99    .19    .03    .03    .03    .93    .25  15.38  68.70
 5 12   22.06    .26    .06    .13    .13    .77    .29  15.38  68.70
 5 13   42.03    .26    .34    .57   -.70    .31    .31  15.38  68.70
 5 14   23.43    .23    .06    .06    .06    .63    .10  15.38  68.70
 5 17   38.57    .27    .46    .54    .54    .44    .26  15.38  68.70
 5 18   39.96    .24    .38    .45    .45    .53    .25  15.38  68.70
 5 19   66.82    .27    .57    .73   -.79    .27    .29  15.38  68.70
 5 20   19.97    .27    .03    .03    .03    .96    .23  15.38  68.70
 5 21  130.21    .14    .47    .57   -.68    .32    .17  15.38  68.70
 5 23   20.67    .26    .07    .07    .07    .74    .12  15.38  68.70
 5 24   53.05    .14    .61    .64    .64    .35    .20  15.38  68.70
 5 25   27.56    .23    .20    .30    .30    .64    .33  15.38  68.70
 5 26   25.49    .26    .08    .13    .13    .87    .11  15.38  68.70
 5 27   22.75    .26    .09    .09    .09    .73    .16  15.38  68.70
 5 28   42.03    .13    .38    .44    .44    .39    .20  15.38  68.70
 5 30   66.13    .12    .69    .71    .71    .25    .14  15.38  68.70
 5 31   23.43    .23    .12    .12    .12    .68    .12  15.38  68.70
 5 32  127.43    .19    .78    .83    .83    .11    .13  15.38  68.70
 5 33   33.05    .25    .29    .38    .38    .70    .31  15.38  68.70
 5 34   23.41    .23    .06    .06    .06    .85    .26  15.38  68.70
 5 35   28.25    .27    .12    .22    .22    .47    .12  15.38  68.70
 5 36   22.06    .08    .06    .06    .06    .73    .17  15.38  68.70
 5 37   33.05    .26    .29    .42    .42    .59    .25  15.38  68.70
 5 38   37.90    .07    .45    .49    .49    .40    .16  15.38  68.70
 5 39   19.97    .27    .04    .04    .04    .94    .12  15.38  68.70
 5 40   29.62    .26    .02    .07    .07    .83    .19  15.38  68.70
 1  1  149.49    .12    .84    .87   -.93    .15    .11   7.05 116.79
 1  2  189.45    .15    .16    .21   -.93    .80    .45   7.05 116.79
 1  3   47.55    .18    .42    .62   -.68    .39    .23   7.05 116.79
 1  5   33.07    .16    .33    .54   -.63    .45    .28   7.05 116.79
 1  6   74.41    .12    .06    .22   -.80    .78    .51   7.05 116.79
 1  7   45.46    .19    .15    .64   -.54    .35    .27   7.05 116.79
 1  8  148.81    .17    .84    .88   -.92    .15    .27   7.05 116.79
 1  9   35.14    .18    .02    .57   -.49    .41    .40   7.05 116.79
 1 10   70.28    .18    .67    .75    .75    .33    .14   7.05 116.79
 1 11   59.24    .18    .37    .77   -.72    .23    .42   7.05 116.79
 1 12  122.63    .17    .42    .86   -.90    .14    .45   7.05 116.79
 1 13   17.91    .18    .00    .00    .00    .81    .20   7.05 116.79
 1 14  126.78    .17    .79    .87   -.90    .13    .21   7.05 116.79
 1 15  163.27    .19    .73    .74    .74    .26    .26   7.05 116.79
 1 16   68.91    .12    .70    .74    .74    .26    .35   7.05 116.79
 1 17   45.46    .18    .42    .67   -.67    .35    .22   7.05 116.79
 1 18   57.87    .17    .31    .24    .24    .76    .41   7.05 116.79
 1 19   22.04    .17    .06    .06    .06    .90    .51   7.05 116.79
 1 20   90.94    .17    .79    .83    .83    .16    .44   7.05 116.79
 1 21   62.69    .04    .65    .71    .71    .28    .25   7.05 116.79
 1 22   20.67    .18    .00    .07    .07    .90    .18   7.05 116.79
 1 23  116.41    .08    .70    .87   -.88    .12    .54   7.05 116.79
 1 24  175.67    .17    .21    .28   -.91    .72    .34   7.05 116.79
 1 25   33.05    .14    .08    .04    .04    .73    .34   7.05 116.79
 2  1   22.06    .42    .06    .13    .13    .81    .18  34.29  79.56
 2  2   36.51    .60    .21    .32    .32    .97    .11  34.29  79.56
 2  3   19.97    .45    .03    .03    .03    .86    .14  34.29  79.56
 2  4   55.80    .20    .60    .63    .63    .38    .24  34.29  79.56
 2  5   71.65    .65    .56    .58    .58    .60    .10  34.29  79.56
 2  7   20.67    .65    .00    .07    .07    .80    .14  34.29  79.56
 2  9   52.35    .28    .61    .63    .63    .42    .19  34.29  79.56
 2 11   22.73    .30    .03    .03   -.03    .92    .24  34.29  79.56
 2 12   28.94    .25    .05    .19   -.19    .48    .27  34.29  79.56
 2 15   19.97    .62    .03    .03   -.03    .82    .11  34.29  79.56
 2 16   31.01    .47    .16    .16   -.16    .73    .18  34.29  79.56
 2 17   29.62    .62    .12    .26   -.26    .77    .15  34.29  79.56
 2 19   19.99    .65    .03    .03   -.03    .91    .16  34.29  79.56
 2 23   21.36    .20    .03    .03   -.03    .93    .16  34.29  79.56
 2 27   23.43    .30    .00    .00    .00    .84    .18  34.29  79.56
 2 30   49.61    .37    .44    .58    .78    .33    .25  34.29  79.56
 2 31   25.49    .60    .08    .08   -.08    .68    .17  34.29  79.56
 2 32   44.79    .61    .02    .17    .72    .95    .12  34.29  79.56
 2 34   36.51    .14    .21    .36   -.36    .96    .23  34.29  79.56
 2 35   38.57    .53    .00    .29   -.29    .88    .23  34.29  79.56
 2 36   65.45    .60    .56    .58   -.58    .49    .16  34.29  79.56
 2 37   32.38    .28    .28    .40   -.40    .56    .21  34.29  79.56
 2 41   44.79    .38    .41    .54    .85    .59    .15  34.29  79.56
 2 46   20.67    .24    .07    .07   -.07    .83    .16  34.29  79.56
 2 48   38.59    .12    .46    .57   -.57    .39    .28  34.29  79.56
 2 51   27.56    .49    .10    .20   -.20    .50    .13  34.29  79.56
 2 52   32.38    .47    .11    .36   -.36    .46    .27  34.29  79.56
 2 53   26.88    .63    .18    .18   -.18    .63    .17  34.29  79.56
 2 56   19.97    .40    .10    .10   -.10    .78    .13  34.29  79.56
 2 59   31.01    .41    .33    .42    .42    .66    .15  34.29  79.56
 2 62   32.38    .60    .11    .19    .19    .81    .19  34.29  79.56
 2 63   24.12    .32    .03    .08    .08    .90    .23  34.29  79.56
 2 65   34.44    .65    .04    .00    .00    .88    .12  34.29  79.56
 2 66   34.44    .65    .08    .44    .44    .33    .15  34.29  79.56
 2 67   21.36    .20    .10    .10    .10    .94    .13  34.29  79.56
 2 70   17.91    .42    .00    .00    .00    .95    .26  34.29  79.56
 2 71   18.60    .18    .04    .04    .04    .89    .29  34.29  79.56
 2 72   30.31    .61    .18    .36    .36    .48    .11  34.29  79.56
 2 73   52.35    .60    .13    .03   -.74    .88    .18  34.29  79.56
 3  1   50.98    .13    .38    .38   -.38    .87    .26   3.61  72.84
 3  4   36.51    .23    .25    .28   -.28    .69    .13   3.61  72.84
 3  5   69.58    .06    .03    .31    .37    .69    .34   3.61  72.84
 3  9   81.30    .14    .71    .78   -.78    .24    .18   3.61  72.84
 3 12   39.96    .21    .48    .52   -.52    .67    .12   3.61  72.84
 3 13   43.40    .15    .33    .33   -.33    .95    .22   3.61  72.84
 3 14   64.76    .14    .66    .68   -.68    .33    .19   3.61  72.84
 3 15   21.34    .21    .03    .10   -.10    .93    .19   3.61  72.84
 3 18   30.31    .23    .05    .09   -.09    .79    .27   3.61  72.84
 3 19   24.80    .23    .11    .11   -.11    .62    .10   3.61  72.84
 3 20   64.06    .21    .55    .68    .78    .31    .22   3.61  72.84
 3 22   36.51    .14    .21    .28   -.28    .76    .26   3.61  72.84
 3 23   52.35    .22    .39    .55   -.55    .24    .14   3.61  72.84
 3 24   22.75    .20    .03    .03   -.03    .66    .13   3.61  72.84
 3 29   51.66    .15    .57    .65   -.65    .28    .14   3.61  72.84
 3 31   53.06    .20    .53    .66    .51    .27    .18   3.61  72.84
 3 32   43.42    .20    .21    .30    .81    .81    .25   3.61  72.84
 3 34   48.22    .23    .43    .60    .77    .47    .24   3.61  72.84
 3 35   30.99    .23    .20    .20   -.20    .52    .12   3.61  72.84
 3 36   26.17    .23    .05    .10   -.10    .82    .12   3.61  72.84
 3 39   87.49    .19    .57    .53   -.53    .54    .14   3.61  72.84
 3 41   22.73    .22    .09    .09   -.09    .89    .10   3.61  72.84
 3 42   44.09    .05    .19    .50    .63    .49    .23   3.61  72.84
 3 44   32.36    .23    .02    .06   -.06    .64    .28   3.61  72.84
 3 45   30.99    .19    .02    .11   -.11    .68    .18   3.61  72.84
 3 46   26.86    .17    .18    .18   -.18    .69    .15   3.61  72.84
 3 47   22.06    .22    .06    .13   -.13    .73    .13   3.61  72.84
 3 49   42.70    .17    .32    .35   -.35    .45    .13   3.61  72.84
 3 52   98.53    .12    .16    .10    .86    .95    .11   3.61  72.84
 3 53   55.11    .15    .18    .28    .75    .74    .25   3.61  72.84
 3 58   24.12    .22    .14    .14    .14    .89    .19   3.61  72.84
 3 59   46.16    .07    .19    .40   -.64    .36    .15   3.61  72.84
 3 60   22.06    .21    .06    .06    .06    .78    .10   3.61  72.84
 3 61   21.36    .23    .03    .03    .03    .96    .16   3.61  72.84
 3 62   46.85    .19    .50    .56    .56    .35    .15   3.61  72.84
 3 63   19.30    .23    .00    .07    .07    .83    .14   3.61  72.84
 3 64   21.36    .15    .03    .03    .03    .88    .12   3.61  72.84
 3 65   46.85    .23    .21    .29   -.76    .80    .14   3.61  72.84
 3 66   46.85    .07    .21    .56   -.62    .49    .28   3.61  72.84
 3 67   60.63    .04    .48    .70   -.84    .30    .16   3.61  72.84
 3 68   49.61    .23    .47    .61   -.75    .43    .29   3.61  72.84
 3 70   28.94    .23    .19    .33    .33    .67    .17   3.61  72.84
 3 71   39.96    .22    .41    .59   -.55    .42    .24   3.61  72.84
 3 75   21.36    .21    .10    .10    .10    .93    .11   3.61  72.84
 3 76   55.11    .17    .15    .72   -.10    .26    .24   3.61  72.84
 3 79   35.83    .23    .23    .58   -.62    .41    .25   3.61  72.84
 3 80   66.82    .04    .57    .71   -.83    .27    .20   3.61  72.84
 3 81   19.97    .23    .03    .03    .03   1.00    .10   3.61  72.84
 3 82   46.16    .08    .10    .05    .05    .23    .10   3.61  72.84
 3 84   69.58    .21    .09    .03   -.82    .98    .27   3.61  72.84
 3 86   37.90    .09    .35    .42    .42    .49    .16   3.61  72.84
 3 87   19.30    .22    .07    .07    .07    .79    .23   3.61  72.84
 3 88   75.08    .08    .61    .80   -.41    .21    .34   3.61  72.84
 4  1   17.93    .39    .00    .00    .00    .88    .23   7.31  75.75
 4  2   86.79    .36    .73    .76   -.76    .29    .11   7.31  75.75
 4  3   25.49    .39    .14    .14   -.14    .74    .16   7.31  75.75
 4  4   21.36    .23    .03    .03   -.03    .87    .12   7.31  75.75
 4  6   31.01    .04    .02    .38    .47    .42    .29   7.31  75.75
 4  7   19.97    .38    .03    .03   -.03    .82    .19   7.31  75.75
 4  8   41.33    .36    .20    .30   -.30    .94    .21   7.31  75.75
 4  9   49.61    .34    .31    .64    .06    .94    .28   7.31  75.75
 4 11   53.72    .39    .59    .64    .64    .38    .24   7.31  75.75
 4 13   54.42    .38    .62    .65    .65    .33    .22   7.31  75.75
 4 14   45.48    .35    .03    .67   -.58    .35    .28   7.31  75.75
 4 15   35.81    .38    .27    .54   -.65    .41    .34   7.31  75.75
 4 17   25.49    .25    .19    .19    .19    .87    .20   7.31  75.75
 4 19   19.30    .29    .00    .00    .00    .94    .28   7.31  75.75
 4 21   72.34    .37    .54    .79   -.30    .21    .27   7.31  75.75
 4 22   21.36    .28    .03    .03    .03    .76    .10   7.31  75.75
 4 23   29.62    .35    .02    .02    .02    .57    .24   7.31  75.75
 4 24   41.33    .27    .33    .60   -.63    .36    .15   7.31  75.75
 4 25   38.59    .34    .46    .54    .54    .52    .13   7.31  75.75
 4 26   44.09    .32    .03    .47   -.59    .54    .42   7.31  75.75
 4 27   44.79    .23    .48    .60   -.82    .42    .17   7.31  75.75
 4 28   61.30    .31    .57    .75   -.08    .26    .25   7.31  75.75
 4 29   28.94    .27    .19    .29    .29    .84    .12   7.31  75.75
 4 30   20.67    .22    .00    .07    .07    .94    .12   7.31  75.75
 4 31   62.02    .36    .56    .76   -.73    .26    .21   7.31  75.75
 4 32   83.36    .35    .26    .17   -.87    .83    .24   7.31  75.75
 4 33   57.17    .39    .45    .69    .69    .25    .28   7.31  75.75
 4 34   37.90    .33    .35    .56   -.67    .49    .29   7.31  75.75
 4 36   23.43    .39    .18    .24    .24    .69    .14   7.31  75.75
 4 37   36.51    .12    .09    .09    .09    .92    .20   7.31  75.75
 4 38   19.97    .29    .03    .03    .03    .80    .11   7.31  75.75
 4 39   60.63    .35    .43    .50   -.89    .67    .30   7.31  75.75
 4 40   26.88    .32    .03    .03    .03    .83    .12   7.31  75.75
 4 41   28.25    .17    .12    .22    .22    .62    .30   7.31  75.75
 5  2   42.01    .22    .28    .28    .28    .61    .15  10.62  68.24
 5  3   55.13    .24    .02    .02   -.82    .96    .35  10.62  68.24
 5  4   28.23    .13    .22    .32    .32    .68    .20  10.62  68.24
 5  5   54.42    .24    .60    .67    .67    .38    .16  10.62  68.24
 5  6   76.47    .20    .12    .06   -.89    .87    .17  10.62  68.24
 5  7   24.12    .24    .14    .20    .20    .64    .18  10.62  68.24
 5  8   24.12    .18    .09    .03    .03    .86    .11  10.62  68.24
 5  9   55.80    .14    .43    .65    .65    .50    .13  10.62  68.24
 5 11   50.98    .21    .49    .51    .51    .67    .19  10.62  68.24
 5 13   19.99    .22    .03    .03    .03    .99    .16  10.62  68.24
 5 14   27.56    .13    .00    .00    .00    .67    .18  10.62  68.24
 5 17   23.43    .24    .18    .24    .24    .94    .14  10.62  68.24
 5 18   58.56    .15    .18    .01   -.79    .98    .27  10.62  68.24
 5 19   48.92    .19    .61    .66    .66    .43    .12  10.62  68.24
 5 20   21.36    .19    .10    .16    .16    .85    .32  10.62  68.24
 5 21   75.08    .11    .25    .06   -.78    .87    .14  10.62  68.24
 5 22   33.75    .21    .35    .47    .47    .48    .22  10.62  68.24
 5 23   27.56    .20    .25    .30    .30    .63    .16  10.62  68.24
 5 24   21.36    .24    .03    .03    .03    .97    .14  10.62  68.24
 5 25   69.58    .20    .19    .21    .21    .74    .14  10.62  68.24
 5 27   32.38    .24    .32    .45    .45    .63    .15  10.62  68.24
 5 28   52.37    .23    .16    .13   -.74    .91    .31  10.62  68.24
 5 29   17.93    .23    .00    .00    .00    .96    .26  10.62  68.24
 5 30   48.92    .24    .30    .63   -.75    .34    .37  10.62  68.24
 5 33   39.27    .12    .12    .54   -.47    .49    .19  10.62  68.24
 5 35   64.06    .16    .63    .72    .72    .35    .11  10.62  68.24
 5 36   19.99    .24    .03    .03    .03    .94    .26  10.62  68.24
 5 37   86.12    .23    .17    .17   -.87    .86    .23  10.62  68.24
 5 39   35.14    .21    .02    .26    .26    .84    .26  10.62  68.24
 5 40   20.67    .18    .00    .00    .00    .80    .14  10.62  68.24
 5 41   30.31    .24    .09    .14    .14    .78    .15  10.62  68.24
 5 42   40.64    .21    .05    .46   -.59    .54    .27  10.62  68.24
 5 43   35.83    .24    .27    .50   -.69    .44    .24  10.62  68.24
 5 44   25.49    .24    .19    .24    .24    .77    .21  10.62  68.24
 5 45   87.49    .13    .26    .20   -.87    .80    .27  10.62  68.24
 5 46   19.99    .23    .03    .10    .10    .92    .22  10.62  68.24
 5 48   24.12    .18    .08    .08    .08    .60    .11  10.62  68.24
 5 49   59.24    .16    .51    .67    .67    .17    .13  10.62  68.24
 5 50   28.94    .17    .14    .19    .19    .81    .17  10.62  68.24
 5 51   22.73    .24    .03    .09    .09    .83    .24  10.62  68.24
 5 52   26.19    .24    .05    .05    .05    .52    .22  10.62  68.24
 5 54   20.69    .22    .00    .00    .00    .98    .30  10.62  68.24
 5 55   46.16    .22    .37    .61   -.67    .39    .42  10.62  68.24
 1  1   65.45    .38    .52    .60   -.60    .46    .14  28.64 178.08
 1  2  254.92    .37    .17    .22    .97    .78    .28  28.64 178.08
 1  3  151.58    .38    .65    .85    .44    .10    .18  28.64 178.08
 1  4   75.79    .38    .05    .13   -.73    .87    .24  28.64 178.08
 1  5   66.14    .34    .25    .15   -.69    .27    .22  28.64 178.08
 1  6  222.54    .33    .52    .95   -.61    .05    .32  28.64 178.08
 1  7  239.08    .34    .75    .80    .95    .05    .20  28.64 178.08
 1  8  138.50    .38    .12    .44    .29    .55    .25  28.64 178.08
 1  9  232.89    .35    .44    .83    .95    .18    .21  28.64 178.08
 1 11   82.68    .37    .30    .77   -.13    .24    .16  28.64 178.08
 1 14  137.11    .26    .67    .85    .94    .22    .30  28.64 178.08
 1 15  128.15    .17    .23    .34    .92    .07    .33  28.64 178.08
 1 16  264.59    .31    .70    .74    .58    .27    .15  28.64 178.08
 1 17  265.96    .33    .23    .34   -.98    .66    .18  28.64 178.08
 1 18  201.88    .38    .30    .29   -.95    .71    .15  28.64 178.08
 1 19  127.48    .32    .37    .37   -.70    .62    .26  28.64 178.08
 1 21  144.69    .38    .50    .53    .53    .48    .24  28.64 178.08
 1 22  102.67    .36    .48    .65    .65    .35    .11  28.64 178.08
 1 23   61.32    .36    .24    .21    .21    .74    .11  28.64 178.08
 1 24  143.30    .32    .47    .92   -.56    .08    .25  28.64 178.08
 1 25  142.63    .29    .75    .84    .26    .19    .17  28.64 178.08
 1 26  274.93    .33    .17    .92    .92    .10    .35  28.64 178.08
 1 27  146.75    .36    .69    .88   -.03    .09    .21  28.64 178.08
 1 28  119.18    .26    .60    .57    .87    .12    .21  28.64 178.08
 1 29  133.65    .38    .46    .56    .91    .45    .29  28.64 178.08
 1 31   66.84    .29    .24    .15   -.15    .89    .22  28.64 178.08
 1 33   81.98    .34    .46    .51    .60    .53    .19  28.64 178.08
 1 34  157.79    .37    .69    .81   -.81    .23    .17  28.64 178.08
 1 36  179.83    .21    .75    .92    .69    .08    .21  28.64 178.08
 1 37  105.43    .36    .02    .02    .02    .95    .11  28.64 178.08
 1 38  203.94    .23    .56    .70   -.45    .29    .14  28.64 178.08
 1 39  101.97    .34    .24    .35    .19    .65    .19  28.64 178.08
 1 40  108.17    .17    .34    .50    .95    .49    .22  28.64 178.08
 1 41  101.30    .34    .46    .61    .02    .41    .18  28.64 178.08
 1 43   77.85    .37    .52    .73   -.73    .19    .25  28.64 178.08
 1 44  223.24    .15    .08    .96    .32    .04    .37  28.64 178.08
 1 45   75.09    .29    .56    .73    .73    .20    .16  28.64 178.08
 1 46  141.26    .37    .60    .70   -.18    .30    .21  28.64 178.08
 1 47   67.51    .23    .63    .78    .06    .24    .31  28.64 178.08
 2  2   90.26    .26    .50    .37    .85    .18    .18  10.98  91.83
 2  6   46.85    .22    .00    .15   -.59    .34    .23  10.98  91.83
 2  9   62.69    .26    .08    .03   -.78    .93    .20  10.98  91.83
 2 12   74.42    .10    .39    .56   -.85    .53    .18  10.98  91.83
 2 13   70.97    .23    .03    .81   -.30    .18    .20  10.98  91.83
 2 18   72.35    .26    .20    .81   -.12    .74    .18  10.98  91.83
 2 19   40.65    .25    .25    .42    .73    .33    .13  10.98  91.83
 2 21   56.49    .23    .15    .10    .78    .21    .14  10.98  91.83
 2 24   61.32    .17    .35    .62   -.73    .52    .14  10.98  91.83
 2 25   37.91    .13    .09    .20    .20    .79    .11  10.98  91.83
 2 31   89.57    .06    .46    .78   -.35    .12    .17  10.98  91.83
 2 33   54.43    .23    .19    .47   -.77    .24    .27  10.98  91.83
 2 36   62.71    .22    .14    .67   -.08    .92    .19  10.98  91.83
 2 37   66.82    .17    .44    .73   -.88    .29    .19  10.98  91.83
 2 39   75.11    .26    .49    .74   -.83    .20    .18  10.98  91.83
 2 40   53.06    .19    .40    .53    .53    .23    .13  10.98  91.83
 2 41   81.31    .18    .49    .59   -.41    .38    .12  10.98  91.83
 2 42   59.93    .22    .49    .72   -.72    .33    .16  10.98  91.83
 2 47   37.89    .26    .02    .24    .24    .36    .12  10.98  91.83
 2 48   77.18    .26    .64    .79   -.02    .15    .17  10.98  91.83
 2 50   48.24    .24    .11    .40    .66    .59    .23  10.98  91.83
 2 51   19.97    .26    .03    .03   -.03    .91    .12  10.98  91.83
 2 54   95.08    .15    .57    .72    .04    .32    .29  10.98  91.83
 2 55   53.06    .12    .51    .64   -.64    .32    .14  10.98  91.83
 2 59   56.49    .16    .02    .24    .76    .26    .16  10.98  91.83
 2 60   57.86    .09    .52    .67    .79    .28    .14  10.98  91.83
 2 66   46.87    .19    .18    .65    .68    .32    .25  10.98  91.83
 2 68   53.75    .20    .05    .00    .82    .91    .12  10.98  91.83
 2 70   55.12    .03    .30    .35   -.35    .55    .17  10.98  91.83
 2 72   55.82    .08    .11    .68    .21    .91    .16  10.98  91.83
 2 73   95.08    .24    .07    .88    .00    .12    .26  10.98  91.83
 2 74   71.66    .18    .13    .17   -.79    .90    .22  10.98  91.83
 1  1   36.51    .04    .09    .55    .62    .46    .37  12.18 154.15
 1  2   77.86    .05    .13    .36    .81    .58    .13  12.18 154.15
 1  3   46.85    .05    .23    .65    .06    .39    .14  12.18 154.15
 1  4  137.10    .03    .46    .90    .89    .06    .12  12.18 154.15
 1  7   82.67    .06    .37    .80    .82    .20    .10  12.18 154.15
 1  8  181.87    .06    .46    .36    .70    .63    .33  12.18 154.15
 1 10  290.72    .05    .62    .59    .96    .39    .17  12.18 154.15
 1 11   60.63    .05    .07    .66    .30    .79    .18  12.18 154.15
 1 13  228.02    .06    .61    .62    .94    .38    .31  12.18 154.15
 1 14   54.43    .04    .60    .62   -.62    .25    .16  12.18 154.15
 1 15  532.54    .06    .92    .97    .90    .03    .22  12.18 154.15
 1 17   39.96    .05    .38    .55    .55    .36    .21  12.18 154.15
 1 18   56.50    .03    .37    .68    .68    .97    .11  12.18 154.15
 1 22  151.55    .06    .73    .68   -.91    .32    .27  12.18 154.15
 1 24  257.66    .02    .84    .93   -.57    .16    .10  12.18 154.15
 1 26  153.62    .04    .50    .57    .23    .77    .25  12.18 154.15
 1 27   50.98    .05    .14    .49   -.62    .43    .20  12.18 154.15
 1 28   91.64    .06    .17    .16   -.85    .83    .20  12.18 154.15
 1 31  383.03    .06    .83    .86    .30    .14    .19  12.18 154.15
 1 32  172.24    .06    .46    .94   -.50    .06    .27  12.18 154.15
 1 38  134.34    .06    .36    .55   -.46    .45    .28  12.18 154.15
 1 43   68.89    .05    .44    .74   -.06    .15    .15  12.18 154.15
 1 44  148.12    .03    .53    .91   -.56    .43    .24  12.18 154.15
 1 46   50.29    .05    .01    .73    .29    .29    .27  12.18 154.15
 1 47   61.32    .06    .33    .69    .84    .21    .17  12.18 154.15
 1 48  109.54    .05    .28    .87    .64    .10    .14  12.18 154.15
 1 49  245.26    .06    .33    .95    .42    .44    .11  12.18 154.15
 1 51   33.77    .06    .14    .47    .51    .60    .17  12.18 154.15
